Has already crawled 0 countries
Fetching data for Afghanistan...
Fetching Afghanistan successfully
Malaysia | Visa required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa required
Marshall Islands | Visa required
Mauritania | Visa on arrival
Mauritius | Visa on arrival
Mexico | Visa required
Micronesia | Visa not required
Moldova | Visa required
Monaco | Visa required
Mongolia | Visa required
Montenegro | Visa required
Morocco | Visa required
Mozambique | Visa on arrival
Myanmar | Visa required
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa required
New Zealand | Visa required
Nicaragua | Visa on arrival
Niger | Visa required
Nigeria | Visa required
Norway | Visa required
Oman | Visa required
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa required
Papua New Guinea | Visa required
Paraguay | Visa required
Peru | Visa required
Philippines | Visa not required
Poland | Visa required
Portugal | Visa required
Qatar | eVisa
Romania | Visa required
Russia | Visa required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | eVisa
Saint Lucia | Visa on arrival
Saint Vincent and the Grenadines | Visa not required
Samoa | Entry Permit on arrival
San Marino | Visa required
S茫o Tom茅 and Pr铆ncipe | Visa not required
Saudi Arabia | Visa required
Senegal | Visa on arrival
Serbia | Visa required
Seychelles | Visitor's Permit on arrival
Sierra Leone | Visa required
Singapore | Visa not required
Slovakia | Visa required
Slovenia | Visa required
Solomon Islands | Visa required
Somalia | Visa on arrival
South Africa | Visa required
South Sudan | Visa required
Spain | Visa required
Sri Lanka | Electronic Travel Authorization
Sudan | Visa required
Suriname | Visa required
Sweden | Visa required
Switzerland | Visa required
Syria | Visa required
Tajikistan | Visa required
Tanzania | Visa required
Thailand | Visa required
Timor-Leste | Visa on arrival
Togo | Visa on arrival
Tonga | Visa required
Trinidad and Tobago | Visa required
Tunisia | Visa not required
Turkey | Visa required
Turkmenistan | Visa required
Tuvalu | Visa on arrival
Uganda | Visa on arrival
Ukraine | Visa required
United Arab Emirates | Visa required
United KingdomandCrown dependencies | Visa required
United States | Visa required
Uruguay | Visa required
Uzbekistan | Visa required
Vanuatu | Visa required
Vatican City | Visa required
Venezuela | Visa required
Vietnam | Visa required
Yemen | Visa required
Zambia | eVisa
Zimbabwe | Visa on arrival
Processing table 2 ...
Abkhazia | Visa required
Kosovo | Visa required
Northern Cyprus | Visa not required
Nagorno-Karabakh | Visa required
Palestine | Visa not required
Sahrawi Arab Democratic Republic | 
Somaliland | Visa on arrival
South Ossetia | Visa not required
Taiwan | Visa required
Transnistria | Visa not required
Processing table 3 ...
Hong Kong | Visa not required
Macau | Visa on arrival
Faroe Islands | Visa required
Greenland | Visa required
French Guiana | Visa required
French Polynesia | Visa required
French West Indies | Visa required
Mayotte | Visa required
New Caledonia | Visa required
R茅union | Visa required
Saint Pierre and Miquelon | Visa required
Wallis and Futuna | Visa required
Aruba | Visa required
Caribbean Netherlands | Visa required
Cura莽ao | Visa required
Sint Maarten | Visa required
Cook Islands | Visa not required
Niue | Visa not required
Tokelau | Visa required
Akrotiri and Dhekelia | Visa required
Anguilla | Visa required
Bermuda | Visa not required
British Indian Ocean Territory | Special permit required
British Virgin Islands | Visa required
Cayman Islands | Visa required
Falkland Islands | Visa required
Gibraltar | Visa required
Montserrat | eVisa
Pitcairn Islands | Visa not required
Ascension Island | eVisa
Saint Helena | eVisa
Tristan da Cunha | Permission required
South Georgia and the South Sandwich Islands | Permit required
Turks and Caicos Islands | Visa required
American Samoa | Visa required
Guam | Visa required
Northern Mariana Islands | Visa required
Puerto Rico | Visa required
U.S. Virgin Islands | Visa required
Has already crawled 52 countries
Fetching data for Eritrea...
Fetching Eritrea successfully
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa required
Algeria | Visa required
Andorra | Visa required
Angola | Visa required
Antigua and Barbuda | Electronic Entry Visa
Argentina | Visa required
Armenia | Visa required
Australiaand territories | Visa required
Austria | Visa required
Azerbaijan | Visa required
Bahamas | Visa required
Bahrain | Visa required
Bangladesh | Visa on arrival
Barbados | Visa required
Belarus | Visa required
Belgium | Visa required
Belize | Visa required
Benin | Visa not required
Bhutan | Visa required
Bolivia | Visa on arrival
Bosnia and Herzegovina | Visa required
Botswana | Visa required
Brazil | Visa required
Brunei | Visa required
Bulgaria | Visa required
Burkina Faso | Visa on arrival
Burundi | Visa required
Cambodia | eVisa / Visa on arrival
Cameroon | Visa required
Canada | Visa required
Cape Verde | Visa on arrival
Central African Republic | Visa required
Chad | Visa required
Chile | Visa required
China | Visa required
Colombia | Visa required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa required
C么te d'Ivoire | Visa required
Croatia | Visa required
Cuba | Tourist card required
Cyprus | Visa required
Czech Republic | Visa required
Denmark | Visa required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa required
Ecuador | Visa required
Egypt | Visa required
El Salvador | Visa required
Equatorial Guinea | Visa required
Estonia | Visa required
Eswatini | Visa required
Ethiopia | eVisa / Visa on arrival
Fiji | Visa required
Finland | Visa required
France | Visa required
Gabon | eVisa
Gambia | Visa required
Georgia | eVisa
Germany | Visa required
Ghana | Visa on arrival
Greece | Visa required
Grenada | Visa required
Guatemala | Visa required
Guinea | Visa required
Guinea-Bissau | eVisa / Visa on arrival
Guyana | Visa required
Haiti | Visa not required
Honduras | Visa required
Hungary | Visa required
Iceland | Visa required
India | e-Visa
Indonesia | Visa required
Iran | Visa on arrival
Iraq | Visa required
Ireland | Visa required
Israel | Visa required
Italy | Visa required
Jamaica | Visa required
Japan | Visa required
Jordan | Visa required
Kazakhstan | Visa required
Kenya | Visa required
Kiribati | Visa required
North Korea | Visa required
South Korea | Visa required
Kuwait | Visa required
Kyrgyzstan | eVisa
Laos | Visa on arrival
Latvia | Visa required
Lebanon | Visa required
Lesotho | eVisa
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa required
Lithuania | Visa required
Luxembourg | Visa required
Macedonia | Visa required
Madagascar | Visa on arrival
Malawi | Visa required
Malaysia | Visa required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa required
Marshall Islands | Visa required
Mauritania | Visa on arrival
Mauritius | Visa on arrival
Mexico | Visa required
Micronesia | Visa not required
Moldova | Visa required
Monaco | Visa required
Mongolia | Visa required
Montenegro | Visa required
Morocco | Visa required
Mozambique | Visa on arrival
Myanmar | eVisa
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa required
New Zealand | Visa required
Nicaragua | Visa required
Niger | Visa required
Nigeria | Visa required
Norway | Visa required
Oman | Visa required
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa required
Papua New Guinea | Visa required
Paraguay | Visa required
Peru | Visa required
Philippines | Visa not required
Poland | Visa required
Portugal | Visa required
Qatar | eVisa
Romania | Visa required
Russia | Visa required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | eVisa
Saint Lucia | Visa required
Saint Vincent and the Grenadines | Visa not required
Samoa | Entry Permit on arrival
San Marino | Visa required
S茫o Tom茅 and Pr铆ncipe | eVisa
Saudi Arabia | Visa required
Senegal | Visa required
Serbia | Visa required
Seychelles | Visitor's Permit on arrival
Sierra Leone | Visa required
Singapore | Visa not required
Slovakia | Visa required
Slovenia | Visa required
Solomon Islands | Visa required
Somalia | Visa on arrival
South Africa | Visa required
South Sudan | Visa on arrival
Spain | Visa required
Sri Lanka | Electronic Travel Authorization
Sudan | Visa required
Suriname | Visa required
Sweden | Visa required
Switzerland | Visa required
Syria | Visa required
Tajikistan | Visa required
Tanzania | Visa required
Thailand | Visa required
Timor-Leste | Visa on arrival
Togo | Visa on arrival
Tonga | Visa required
Trinidad and Tobago | Visa required
Tunisia | Visa required
Turkey | Visa required
Turkmenistan | Visa required
Tuvalu | Visa on arrival
Uganda | Visa not required
Ukraine | Visa required
United Arab Emirates | Visa required
United KingdomandCrown dependencies | Visa required
United States | Visa required
Uruguay | Visa required
Uzbekistan | Visa required
Vanuatu | Visa required
Vatican City | Visa required
Venezuela | Visa required
Vietnam | Visa required
Yemen | Visa required
Zambia | Visa on arrival
Zimbabwe | eVisa
Processing table 2 ...
Abkhazia | Visa required
Kosovo | Visa required
Northern Cyprus | Visa not required
Nagorno-Karabakh | Visa required
Palestine | Visa not required
Sahrawi Arab Democratic Republic | 
Somaliland | Visa on arrival
South Ossetia | Visa not required
Taiwan | Visa required
Transnistria | Visa not required
Processing table 3 ...
Hong Kong | Visa required
Macau | Visa on arrival
Faroe Islands | Visa required
Greenland | Visa required
French Guiana | Visa required
French Polynesia | Visa required
French West Indies | Visa required
Mayotte | Visa required
New Caledonia | Visa required
R茅union | Visa required
Saint Pierre and Miquelon | Visa required
Wallis and Futuna | Visa required
Aruba | Visa required
Caribbean Netherlands | Visa required
Cura莽ao | Visa required
Sint Maarten | Visa required
Cook Islands | Visa not required
Niue | Visa not required
Tokelau | Visa required
Akrotiri and Dhekelia | Visa required
Anguilla | Visa required
Bermuda | Visa required
British Indian Ocean Territory | Special permit required
British Virgin Islands | Visa required
Cayman Islands | Visa required
Falkland Islands | Visa required
Gibraltar | Visa required
Montserrat | eVisa
Pitcairn Islands | Visa not required
Ascension Island | eVisa
Saint Helena | eVisa
Tristan da Cunha | Permission required
South Georgia and the South Sandwich Islands | Permit required
Turks and Caicos Islands | Visa required
American Samoa | Visa required
Guam | Visa required
Northern Mariana Islands | Visa required
Puerto Rico | Visa required
U.S. Virgin Islands | Visa required
Has already crawled 53 countries
Fetching data for Estonia...
Fetching Estonia successfully
Eritrea | Eritrea (outside Asmara ) 鈥?visa covers Asmara only; to travel in the rest of the country, a Travel Permit for Foreigners is required (20 Eritrean nakfa ). [252]
Sudan | Sudan 鈥?All foreigners traveling more than 25 kilometers outside of Khartoum must obtain a travel permit.
Hong Kong | Hong Kong 鈥?Visa not required for 90 days. [260]
India | India 鈥?Protected Area Permit (PAP) required for whole states of Nagaland and Sikkim and parts of states Manipur , Arunachal Pradesh , Uttaranchal , Jammu and Kashmir , Rajasthan , Himachal Pradesh . Restricted Area Permit (RAP) required for all of Andaman and Nicobar Islands and parts of Sikkim . Some of these requirements are occasionally lifted for a year. [261] [262] [263] [264] [265] [266]
Kazakhstan | Kazakhstan 鈥?Special permission required for the town of Baikonur and surrounding areas in Kyzylorda Oblast , and the town of Gvardeyskiy near Almaty . [267]
North Korea | North Korea outside Pyongyang 鈥?People are not allowed to leave the capital city, tourists can only leave the capital with a governmental tourist guide (no independent moving)
Palestine | Palestine 鈥?Visa not required. Arrival by sea to Gaza Strip not allowed. [272] [273]
Turkmenistan | Turkmenistan 鈥?A special permit, issued prior to arrival by Ministry of Foreign Affairs, is required if visiting the following places: Atamurat , Cheleken , Dashoguz , Serakhs and Serhetabat . [278]
Yemen | Yemen 鈥?Special permission needed for travel outside Sana鈥檃 or Aden . [282]
Colombia | Colombia 鈥?Visitors arriving at San Andr茅s and Leticia must buy tourist cards on arrival. [293]
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa not required
Algeria | Visa required
Andorra | Visa not required
Angola | eVisa
Antigua and Barbuda | Visa not required
Argentina | Visa not required
Armenia | Visa not required
Australia | eVisitor
Austria | Visa not required
Azerbaijan | eVisa
Bahamas | Visa not required
Bahrain | eVisa / Visa on arrival
Bangladesh | Visa on arrival
Barbados | Visa not required
Belarus | Visa not required
Belgium | Visa not required
Belize | Visa not required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa not required
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
